8	23300000	27400000	p21.2	gpos50
8	27400000	28800000	p21.1	gneg
8	28800000	36500000	p12	gpos75
8	36500000	38300000	p11.23	gneg
8	38300000	39700000	p11.22	gpos25
8	39700000	43100000	p11.21	gneg
8	43100000	45600000	p11.1	acen
8	45600000	48100000	q11.1	acen
8	48100000	52200000	q11.21	gneg
8	52200000	52600000	q11.22	gpos75
8	52600000	55500000	q11.23	gneg
8	55500000	61600000	q12.1	gpos50
8	61600000	62200000	q12.2	gneg
8	62200000	66000000	q12.3	gpos50
8	66000000	68000000	q13.1	gneg
8	68000000	70500000	q13.2	gpos50
8	70500000	73900000	q13.3	gneg
8	73900000	78300000	q21.11	gpos100
8	78300000	80100000	q21.12	gneg
8	80100000	84600000	q21.13	gpos75
8	84600000	86900000	q21.2	gneg
8	86900000	93300000	q21.3	gpos100
8	93300000	99000000	q22.1	gneg
8	99000000	101600000	q22.2	gpos25
8	101600000	106200000	q22.3	gneg
8	106200000	110500000	q23.1	gpos75
8	110500000	112100000	q23.2	gneg
8	112100000	117700000	q23.3	gpos100
8	117700000	119200000	q24.11	gneg
8	119200000	122500000	q24.12	gpos50
8	122500000	127300000	q24.13	gneg
8	127300000	131500000	q24.21	gpos50
8	131500000	136400000	q24.22	gneg
8	136400000	139900000	q24.23	gpos75
8	139900000	146364022	q24.3	gneg
9	0	2200000	p24.3	gneg
9	2200000	4600000	p24.2	gpos25
9	4600000	9000000	p24.1	gneg
9	9000000	14200000	p23	gpos75
9	14200000	16600000	p22.3	gneg
9	16600000	18500000	p22.2	gpos25
9	18500000	19900000	p22.1	gneg
9	19900000	25600000	p21.3	gpos100
9	25600000	28000000	p21.2	gneg
9	28000000	33200000	p21.1	gpos100
9	33200000	36300000	p13.3	gneg
9	36300000	38400000	p13.2	gpos25
9	38400000	41000000	p13.1	gneg
9	41000000	43600000	p12	gpos50
9	43600000	47300000	p11.2	gneg
9	47300000	49000000	p11.1	acen
9	49000000	50700000	q11	acen
9	50700000	65900000	q12	gvar
9	65900000	68700000	q13	gneg
9	68700000	72200000	q21.11	gpos25
9	72200000	74000000	q21.12	gneg
9	74000000	79200000	q21.13	gpos50
9	79200000	81100000	q21.2	gneg
9	81100000	84100000	q21.31	gpos50
9	84100000	86900000	q21.32	gneg
9	86900000	90400000	q21.33	gpos50
9	90400000	91800000	q22.1	gneg
9	91800000	93900000	q22.2	gpos25
9	93900000	96600000	q22.31	gneg
9	96600000	99300000	q22.32	gpos25
9	99300000	102600000	q22.33	gneg
9	102600000	108200000	q31.1	gpos100
9	108200000	111300000	q31.2	gneg
9	111300000	114900000	q31.3	gpos25
9	114900000	117700000	q32	gneg
9	117700000	122500000	q33.1	gpos75
9	122500000	125800000	q33.2	gneg
9	125800000	130300000	q33.3	gpos25
9	130300000	133500000	q34.11	gneg
9	133500000	134000000	q34.12	gpos25
9	134000000	135900000	q34.13	gneg
9	135900000	137400000	q34.2	gpos25
9	137400000	141213431	q34.3	gneg
X	0	4300000	p22.33	gneg
X	4300000	6000000	p22.32	gpos50
X	6000000	9500000	p22.31	gneg
X	9500000	17100000	p22.2	gpos50
X	17100000	19300000	p22.13	gneg
X	19300000	21900000	p22.12	gpos50
X	21900000	24900000	p22.11	gneg
X	24900000	29300000	p21.3	gpos100
X	29300000	31500000	p21.2	gneg
X	31500000	37600000	p21.1	gpos100
X	37600000	42400000	p11.4	gneg
X	42400000	46400000	p11.3	gpos75
X	46400000	49800000	p11.23	gneg
X	49800000	54800000	p11.22	gpos25
X	54800000	58100000	p11.21	gneg
X	58100000	60600000	p11.1	acen
X	60600000	63000000	q11.1	acen
X	63000000	64600000	q11.2	gneg
X	64600000	67800000	q12	gpos50
X	67800000	71800000	q13.1	gneg
X	71800000	73900000	q13.2	gpos50
X	73900000	76000000	q13.3	gneg
X	76000000	84600000	q21.1	gpos100
X	84600000	86200000	q21.2	gneg
X	86200000	91800000	q21.31	gpos100
X	91800000	93500000	q21.32	gneg
X	93500000	98300000	q21.33	gpos75
X	98300000	102600000	q22.1	gneg
X	102600000	103700000	q22.2	gpos50
X	103700000	108700000	q22.3	gneg
X	108700000	116500000	q23	gpos75
X	116500000	120900000	q24	gneg
X	120900000	128700000	q25	gpos100
X	128700000	130400000	q26.1	gneg
X	130400000	133600000	q26.2	gpos25
X	133600000	138000000	q26.3	gneg
X	138000000	140300000	q27.1	gpos75
X	140300000	142100000	q27.2	gneg
X	142100000	147100000	q27.3	gpos100
X	147100000	155270560	q28	gneg
Y	0	2500000	p11.32	gneg
Y	2500000	3000000	p11.31	gpos50
Y	3000000	11600000	p11.2	gneg
Y	11600000	12500000	p11.1	acen
Y	12500000	13400000	q11.1	acen
Y	13400000	15100000	q11.21	gneg
Y	15100000	19800000	q11.221	gpos50
Y	19800000	22100000	q11.222	gneg
Y	22100000	26200000	q11.223	gpos50
Y	26200000	28800000	q11.23	gneg
Y	28800000	59373566	q12	gvar
